role,full_name,username,email,password,department,program,roll_no,semester
student,CHANDNI SHARMA,20261eee0059,20261eee0059@college.edu,20261eee0059@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0059,1
student,CHANDNI SHARMA,20261eee0060,20261eee0060@college.edu,20261eee0060@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0060,1
student,BHUVANESH VERMA,20261eee0061,20261eee0061@college.edu,20261eee0061@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0061,1
student,EDEN PATEL,20261eee0062,20261eee0062@college.edu,20261eee0062@123,ELECTRICAL & ELECTRONICS,EEE,20261eee0062,1
student,ESHA VERMA,20262eee0001,20262eee0001@college.edu,20262eee0001@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0001,2
student,EMRAN KHAN,20262eee0002,20262eee0002@college.edu,20262eee0002@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0002,2
student,DALIT KUMAR,20262eee0003,20262eee0003@college.edu,20262eee0003@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0003,2
student,EMRAN KHAN,20262eee0004,20262eee0004@college.edu,20262eee0004@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0004,2
student,EDEN PATEL,20262eee0005,20262eee0005@college.edu,20262eee0005@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0005,2
student,BHAVNA REDDY,20262eee0006,20262eee0006@college.edu,20262eee0006@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0006,2
student,BHUVANESH VERMA,20262eee0007,20262eee0007@college.edu,20262eee0007@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0007,2
student,BHUVANESH VERMA,20262eee0008,20262eee0008@college.edu,20262eee0008@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0008,2
student,DIYA CHOPRA,20262eee0009,20262eee0009@college.edu,20262eee0009@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0009,2
student,DIYA CHOPRA,20262eee0010,20262eee0010@college.edu,20262eee0010@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0010,2
student,DIYA CHOPRA,20262eee0011,20262eee0011@college.edu,20262eee0011@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0011,2
student,EKTA SINHA,20262eee0012,20262eee0012@college.edu,20262eee0012@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0012,2
student,BOOM BABU,20262eee0013,20262eee0013@college.edu,20262eee0013@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0013,2
student,CHIRAG MALHOTRA,20262eee0014,20262eee0014@college.edu,20262eee0014@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0014,2
student,CHARVI PATEL,20262eee0015,20262eee0015@college.edu,20262eee0015@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0015,2
student,AISHA PATEL,20262eee0016,20262eee0016@college.edu,20262eee0016@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0016,2
student,DEVANSH TIWARI,20262eee0017,20262eee0017@college.edu,20262eee0017@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0017,2
student,CHIRAG MALHOTRA,20262eee0018,20262eee0018@college.edu,20262eee0018@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0018,2
student,EDEN PATEL,20262eee0019,20262eee0019@college.edu,20262eee0019@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0019,2
student,ANANYA GUPTA,20262eee0020,20262eee0020@college.edu,20262eee0020@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0020,2
student,BOOM BABU,20262eee0021,20262eee0021@college.edu,20262eee0021@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0021,2
student,AISHA PATEL,20262eee0022,20262eee0022@college.edu,20262eee0022@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0022,2
student,AARAV SHARMA,20262eee0023,20262eee0023@college.edu,20262eee0023@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0023,2
student,EMRAN KHAN,20262eee0024,20262eee0024@college.edu,20262eee0024@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0024,2
student,BOOM BABU,20262eee0025,20262eee0025@college.edu,20262eee0025@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0025,2
student,CHIRAG MALHOTRA,20262eee0026,20262eee0026@college.edu,20262eee0026@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0026,2
student,BOOM BABU,20262eee0027,20262eee0027@college.edu,20262eee0027@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0027,2
student,DEVANSH TIWARI,20262eee0028,20262eee0028@college.edu,20262eee0028@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0028,2
student,DEVANSH TIWARI,20262eee0029,20262eee0029@college.edu,20262eee0029@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0029,2
student,EDEN PATEL,20262eee0030,20262eee0030@college.edu,20262eee0030@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0030,2
student,BIANCA DESAI,20262eee0031,20262eee0031@college.edu,20262eee0031@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0031,2
student,CHHAYA BANERJEE,20262eee0032,20262eee0032@college.edu,20262eee0032@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0032,2
student,CHIRAG MALHOTRA,20262eee0033,20262eee0033@college.edu,20262eee0033@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0033,2
student,DARSHAN REDDY,20262eee0034,20262eee0034@college.edu,20262eee0034@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0034,2
student,CHIRAG MALHOTRA,20262eee0035,20262eee0035@college.edu,20262eee0035@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0035,2
student,DEEP SHARMA,20262eee0036,20262eee0036@college.edu,20262eee0036@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0036,2
student,EDEN PATEL,20262eee0037,20262eee0037@college.edu,20262eee0037@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0037,2
student,BALAJI NAIR,20262eee0038,20262eee0038@college.edu,20262eee0038@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0038,2
student,DARSHAN REDDY,20262eee0039,20262eee0039@college.edu,20262eee0039@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0039,2
student,ANANYA GUPTA,20262eee0040,20262eee0040@college.edu,20262eee0040@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0040,2
student,BIANCA DESAI,20262eee0041,20262eee0041@college.edu,20262eee0041@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0041,2
student,BHAVNA REDDY,20262eee0042,20262eee0042@college.edu,20262eee0042@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0042,2
student,EDEN PATEL,20262eee0043,20262eee0043@college.edu,20262eee0043@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0043,2
student,EDEN PATEL,20262eee0044,20262eee0044@college.edu,20262eee0044@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0044,2
student,BHAVNA REDDY,20262eee0045,20262eee0045@college.edu,20262eee0045@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0045,2
student,CHIRAG MALHOTRA,20262eee0046,20262eee0046@college.edu,20262eee0046@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0046,2
student,ARJUN KUMAR,20262eee0047,20262eee0047@college.edu,20262eee0047@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0047,2
student,BIANCA DESAI,20262eee0048,20262eee0048@college.edu,20262eee0048@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0048,2
student,CHANDNI SHARMA,20262eee0049,20262eee0049@college.edu,20262eee0049@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0049,2
student,BOOM BABU,20262eee0050,20262eee0050@college.edu,20262eee0050@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0050,2
student,BALAJI NAIR,20262eee0051,20262eee0051@college.edu,20262eee0051@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0051,2
student,ANANYA GUPTA,20262eee0052,20262eee0052@college.edu,20262eee0052@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0052,2
student,AISHA PATEL,20262eee0053,20262eee0053@college.edu,20262eee0053@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0053,2
student,DARSHAN REDDY,20262eee0054,20262eee0054@college.edu,20262eee0054@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0054,2
student,BALAJI NAIR,20262eee0055,20262eee0055@college.edu,20262eee0055@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0055,2
student,CHANDNI SHARMA,20262eee0056,20262eee0056@college.edu,20262eee0056@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0056,2
student,EKTA SINHA,20262eee0057,20262eee0057@college.edu,20262eee0057@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0057,2
student,BALAJI NAIR,20262eee0058,20262eee0058@college.edu,20262eee0058@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0058,2
student,BHUVANESH VERMA,20262eee0059,20262eee0059@college.edu,20262eee0059@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0059,2
student,AKSHAY SINGH,20262eee0060,20262eee0060@college.edu,20262eee0060@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0060,2
student,BALAJI NAIR,20262eee0061,20262eee0061@college.edu,20262eee0061@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0061,2
student,AARAV SHARMA,20262eee0062,20262eee0062@college.edu,20262eee0062@123,ELECTRICAL & ELECTRONICS,EEE,20262eee0062,2
student,ESHA VERMA,20263eee0001,20263eee0001@college.edu,20263eee0001@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0001,3
student,AARAV SHARMA,20263eee0002,20263eee0002@college.edu,20263eee0002@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0002,3
student,DEEP SHARMA,20263eee0003,20263eee0003@college.edu,20263eee0003@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0003,3
student,DEEP SHARMA,20263eee0004,20263eee0004@college.edu,20263eee0004@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0004,3
student,DALIT KUMAR,20263eee0005,20263eee0005@college.edu,20263eee0005@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0005,3
student,AISHA PATEL,20263eee0006,20263eee0006@college.edu,20263eee0006@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0006,3
student,DEVANSH TIWARI,20263eee0007,20263eee0007@college.edu,20263eee0007@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0007,3
student,ESWAR NAIR,20263eee0008,20263eee0008@college.edu,20263eee0008@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0008,3
student,CHARVI PATEL,20263eee0009,20263eee0009@college.edu,20263eee0009@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0009,3
student,AISHA PATEL,20263eee0010,20263eee0010@college.edu,20263eee0010@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0010,3
student,BHUVANESH VERMA,20263eee0011,20263eee0011@college.edu,20263eee0011@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0011,3
student,BIANCA DESAI,20263eee0012,20263eee0012@college.edu,20263eee0012@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0012,3
student,ESWAR NAIR,20263eee0013,20263eee0013@college.edu,20263eee0013@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0013,3
student,ESWAR NAIR,20263eee0014,20263eee0014@college.edu,20263eee0014@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0014,3
student,CHANDNI SHARMA,20263eee0015,20263eee0015@college.edu,20263eee0015@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0015,3
student,BHUVANESH VERMA,20263eee0016,20263eee0016@college.edu,20263eee0016@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0016,3
student,CHETAN MAHESHWARI,20263eee0017,20263eee0017@college.edu,20263eee0017@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0017,3
student,DEVANSH TIWARI,20263eee0018,20263eee0018@college.edu,20263eee0018@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0018,3
student,EKTA SINHA,20263eee0019,20263eee0019@college.edu,20263eee0019@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0019,3
student,DEVANSH TIWARI,20263eee0020,20263eee0020@college.edu,20263eee0020@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0020,3
student,EKTA SINHA,20263eee0021,20263eee0021@college.edu,20263eee0021@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0021,3
student,CHARVI PATEL,20263eee0022,20263eee0022@college.edu,20263eee0022@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0022,3
student,EMRAN KHAN,20263eee0023,20263eee0023@college.edu,20263eee0023@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0023,3
student,DALIT KUMAR,20263eee0024,20263eee0024@college.edu,20263eee0024@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0024,3
student,DALIT KUMAR,20263eee0025,20263eee0025@college.edu,20263eee0025@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0025,3
student,BOOM BABU,20263eee0026,20263eee0026@college.edu,20263eee0026@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0026,3
student,BALAJI NAIR,20263eee0027,20263eee0027@college.edu,20263eee0027@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0027,3
student,DALIT KUMAR,20263eee0028,20263eee0028@college.edu,20263eee0028@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0028,3
student,BOOM BABU,20263eee0029,20263eee0029@college.edu,20263eee0029@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0029,3
student,DEVANSH TIWARI,20263eee0030,20263eee0030@college.edu,20263eee0030@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0030,3
student,DARSHAN REDDY,20263eee0031,20263eee0031@college.edu,20263eee0031@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0031,3
student,CHHAYA BANERJEE,20263eee0032,20263eee0032@college.edu,20263eee0032@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0032,3
student,BALAJI NAIR,20263eee0033,20263eee0033@college.edu,20263eee0033@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0033,3
student,BALAJI NAIR,20263eee0034,20263eee0034@college.edu,20263eee0034@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0034,3
student,BOOM BABU,20263eee0035,20263eee0035@college.edu,20263eee0035@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0035,3
student,AKSHAY SINGH,20263eee0036,20263eee0036@college.edu,20263eee0036@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0036,3
student,EMRAN KHAN,20263eee0037,20263eee0037@college.edu,20263eee0037@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0037,3
student,DEEP SHARMA,20263eee0038,20263eee0038@college.edu,20263eee0038@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0038,3
student,CHARVI PATEL,20263eee0039,20263eee0039@college.edu,20263eee0039@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0039,3
student,DALIT KUMAR,20263eee0040,20263eee0040@college.edu,20263eee0040@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0040,3
student,AKSHAY SINGH,20263eee0041,20263eee0041@college.edu,20263eee0041@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0041,3
student,DIYA CHOPRA,20263eee0042,20263eee0042@college.edu,20263eee0042@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0042,3
student,AKSHAY SINGH,20263eee0043,20263eee0043@college.edu,20263eee0043@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0043,3
student,CHIRAG MALHOTRA,20263eee0044,20263eee0044@college.edu,20263eee0044@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0044,3
student,DEEP SHARMA,20263eee0045,20263eee0045@college.edu,20263eee0045@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0045,3
student,DIYA CHOPRA,20263eee0046,20263eee0046@college.edu,20263eee0046@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0046,3
student,DEVANSH TIWARI,20263eee0047,20263eee0047@college.edu,20263eee0047@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0047,3
student,CHETAN MAHESHWARI,20263eee0048,20263eee0048@college.edu,20263eee0048@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0048,3
student,BOOM BABU,20263eee0049,20263eee0049@college.edu,20263eee0049@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0049,3
student,CHHAYA BANERJEE,20263eee0050,20263eee0050@college.edu,20263eee0050@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0050,3
student,ESWAR NAIR,20263eee0051,20263eee0051@college.edu,20263eee0051@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0051,3
student,DALIT KUMAR,20263eee0052,20263eee0052@college.edu,20263eee0052@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0052,3
student,DARSHAN REDDY,20263eee0053,20263eee0053@college.edu,20263eee0053@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0053,3
student,AISHA PATEL,20263eee0054,20263eee0054@college.edu,20263eee0054@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0054,3
student,CHIRAG MALHOTRA,20263eee0055,20263eee0055@college.edu,20263eee0055@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0055,3
student,CHHAYA BANERJEE,20263eee0056,20263eee0056@college.edu,20263eee0056@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0056,3
student,BALAJI NAIR,20263eee0057,20263eee0057@college.edu,20263eee0057@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0057,3
student,AKSHAY SINGH,20263eee0058,20263eee0058@college.edu,20263eee0058@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0058,3
student,DIYA CHOPRA,20263eee0059,20263eee0059@college.edu,20263eee0059@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0059,3
student,CHARVI PATEL,20263eee0060,20263eee0060@college.edu,20263eee0060@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0060,3
student,BHUVANESH VERMA,20263eee0061,20263eee0061@college.edu,20263eee0061@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0061,3
student,EKTA SINHA,20263eee0062,20263eee0062@college.edu,20263eee0062@123,ELECTRICAL & ELECTRONICS,EEE,20263eee0062,3
student,DALIT KUMAR,20261iot0001,20261iot0001@college.edu,20261iot0001@123,INTERNET OF THINGS,IOT,20261iot0001,1
student,DEEP SHARMA,20261iot0002,20261iot0002@college.edu,20261iot0002@123,INTERNET OF THINGS,IOT,20261iot0002,1
student,DEVANSH TIWARI,20261iot0003,20261iot0003@college.edu,20261iot0003@123,INTERNET OF THINGS,IOT,20261iot0003,1
student,CHANDNI SHARMA,20261iot0004,20261iot0004@college.edu,20261iot0004@123,INTERNET OF THINGS,IOT,20261iot0004,1
student,AARAV SHARMA,20261iot0005,20261iot0005@college.edu,20261iot0005@123,INTERNET OF THINGS,IOT,20261iot0005,1
student,ANANYA GUPTA,20261iot0006,20261iot0006@college.edu,20261iot0006@123,INTERNET OF THINGS,IOT,20261iot0006,1
student,AKSHAY SINGH,20261iot0007,20261iot0007@college.edu,20261iot0007@123,INTERNET OF THINGS,IOT,20261iot0007,1
student,CHARVI PATEL,20261iot0008,20261iot0008@college.edu,20261iot0008@123,INTERNET OF THINGS,IOT,20261iot0008,1
student,DALIT KUMAR,20261iot0009,20261iot0009@college.edu,20261iot0009@123,INTERNET OF THINGS,IOT,20261iot0009,1
student,BALAJI NAIR,20261iot0010,20261iot0010@college.edu,20261iot0010@123,INTERNET OF THINGS,IOT,20261iot0010,1
student,BHAVNA REDDY,20261iot0011,20261iot0011@college.edu,20261iot0011@123,INTERNET OF THINGS,IOT,20261iot0011,1
student,BIANCA DESAI,20261iot0012,20261iot0012@college.edu,20261iot0012@123,INTERNET OF THINGS,IOT,20261iot0012,1
student,AKSHAY SINGH,20261iot0013,20261iot0013@college.edu,20261iot0013@123,INTERNET OF THINGS,IOT,20261iot0013,1
student,BALAJI NAIR,20261iot0014,20261iot0014@college.edu,20261iot0014@123,INTERNET OF THINGS,IOT,20261iot0014,1
student,EDEN PATEL,20261iot0015,20261iot0015@college.edu,20261iot0015@123,INTERNET OF THINGS,IOT,20261iot0015,1
student,EKTA SINHA,20261iot0016,20261iot0016@college.edu,20261iot0016@123,INTERNET OF THINGS,IOT,20261iot0016,1
student,CHETAN MAHESHWARI,20261iot0017,20261iot0017@college.edu,20261iot0017@123,INTERNET OF THINGS,IOT,20261iot0017,1
student,EKTA SINHA,20261iot0018,20261iot0018@college.edu,20261iot0018@123,INTERNET OF THINGS,IOT,20261iot0018,1
student,AISHA PATEL,20261iot0019,20261iot0019@college.edu,20261iot0019@123,INTERNET OF THINGS,IOT,20261iot0019,1
student,AARAV SHARMA,20261iot0020,20261iot0020@college.edu,20261iot0020@123,INTERNET OF THINGS,IOT,20261iot0020,1
student,BHAVNA REDDY,20261iot0021,20261iot0021@college.edu,20261iot0021@123,INTERNET OF THINGS,IOT,20261iot0021,1
student,CHETAN MAHESHWARI,20261iot0022,20261iot0022@college.edu,20261iot0022@123,INTERNET OF THINGS,IOT,20261iot0022,1
student,ARJUN KUMAR,20261iot0023,20261iot0023@college.edu,20261iot0023@123,INTERNET OF THINGS,IOT,20261iot0023,1
student,CHARVI PATEL,20261iot0024,20261iot0024@college.edu,20261iot0024@123,INTERNET OF THINGS,IOT,20261iot0024,1
student,DARSHAN REDDY,20261iot0025,20261iot0025@college.edu,20261iot0025@123,INTERNET OF THINGS,IOT,20261iot0025,1
student,ANANYA GUPTA,20261iot0026,20261iot0026@college.edu,20261iot0026@123,INTERNET OF THINGS,IOT,20261iot0026,1
student,BALAJI NAIR,20261iot0027,20261iot0027@college.edu,20261iot0027@123,INTERNET OF THINGS,IOT,20261iot0027,1
student,BHAVNA REDDY,20261iot0028,20261iot0028@college.edu,20261iot0028@123,INTERNET OF THINGS,IOT,20261iot0028,1
student,AKSHAY SINGH,20261iot0029,20261iot0029@college.edu,20261iot0029@123,INTERNET OF THINGS,IOT,20261iot0029,1
student,CHIRAG MALHOTRA,20261iot0030,20261iot0030@college.edu,20261iot0030@123,INTERNET OF THINGS,IOT,20261iot0030,1
student,DEVANSH TIWARI,20261iot0031,20261iot0031@college.edu,20261iot0031@123,INTERNET OF THINGS,IOT,20261iot0031,1
student,DIYA CHOPRA,20261iot0032,20261iot0032@college.edu,20261iot0032@123,INTERNET OF THINGS,IOT,20261iot0032,1
student,DEVANSH TIWARI,20261iot0033,20261iot0033@college.edu,20261iot0033@123,INTERNET OF THINGS,IOT,20261iot0033,1
student,BALAJI NAIR,20261iot0034,20261iot0034@college.edu,20261iot0034@123,INTERNET OF THINGS,IOT,20261iot0034,1
student,DEVANSH TIWARI,20261iot0035,20261iot0035@college.edu,20261iot0035@123,INTERNET OF THINGS,IOT,20261iot0035,1
student,ESHA VERMA,20261iot0036,20261iot0036@college.edu,20261iot0036@123,INTERNET OF THINGS,IOT,20261iot0036,1
student,EKTA SINHA,20261iot0037,20261iot0037@college.edu,20261iot0037@123,INTERNET OF THINGS,IOT,20261iot0037,1
student,DEEP SHARMA,20261iot0038,20261iot0038@college.edu,20261iot0038@123,INTERNET OF THINGS,IOT,20261iot0038,1
student,CHARVI PATEL,20261iot0039,20261iot0039@college.edu,20261iot0039@123,INTERNET OF THINGS,IOT,20261iot0039,1
student,ESHA VERMA,20261iot0040,20261iot0040@college.edu,20261iot0040@123,INTERNET OF THINGS,IOT,20261iot0040,1
student,DARSHAN REDDY,20261iot0041,20261iot0041@college.edu,20261iot0041@123,INTERNET OF THINGS,IOT,20261iot0041,1
student,ANANYA GUPTA,20261iot0042,20261iot0042@college.edu,20261iot0042@123,INTERNET OF THINGS,IOT,20261iot0042,1
student,DIYA CHOPRA,20261iot0043,20261iot0043@college.edu,20261iot0043@123,INTERNET OF THINGS,IOT,20261iot0043,1
student,AISHA PATEL,20261iot0044,20261iot0044@college.edu,20261iot0044@123,INTERNET OF THINGS,IOT,20261iot0044,1
student,BALAJI NAIR,20261iot0045,20261iot0045@college.edu,20261iot0045@123,INTERNET OF THINGS,IOT,20261iot0045,1
student,BHUVANESH VERMA,20261iot0046,20261iot0046@college.edu,20261iot0046@123,INTERNET OF THINGS,IOT,20261iot0046,1
student,ESWAR NAIR,20261iot0047,20261iot0047@college.edu,20261iot0047@123,INTERNET OF THINGS,IOT,20261iot0047,1
student,ARJUN KUMAR,20261iot0048,20261iot0048@college.edu,20261iot0048@123,INTERNET OF THINGS,IOT,20261iot0048,1
student,CHANDNI SHARMA,20261iot0049,20261iot0049@college.edu,20261iot0049@123,INTERNET OF THINGS,IOT,20261iot0049,1
student,AARAV SHARMA,20261iot0050,20261iot0050@college.edu,20261iot0050@123,INTERNET OF THINGS,IOT,20261iot0050,1
student,BOOM BABU,20261iot0051,20261iot0051@college.edu,20261iot0051@123,INTERNET OF THINGS,IOT,20261iot0051,1
student,CHETAN MAHESHWARI,20261iot0052,20261iot0052@college.edu,20261iot0052@123,INTERNET OF THINGS,IOT,20261iot0052,1
student,DALIT KUMAR,20261iot0053,20261iot0053@college.edu,20261iot0053@123,INTERNET OF THINGS,IOT,20261iot0053,1
student,DEEP SHARMA,20261iot0054,20261iot0054@college.edu,20261iot0054@123,INTERNET OF THINGS,IOT,20261iot0054,1
student,CHARVI PATEL,20261iot0055,20261iot0055@college.edu,20261iot0055@123,INTERNET OF THINGS,IOT,20261iot0055,1
student,CHHAYA BANERJEE,20261iot0056,20261iot0056@college.edu,20261iot0056@123,INTERNET OF THINGS,IOT,20261iot0056,1
student,ANANYA GUPTA,20261iot0057,20261iot0057@college.edu,20261iot0057@123,INTERNET OF THINGS,IOT,20261iot0057,1
student,CHANDNI SHARMA,20261iot0058,20261iot0058@college.edu,20261iot0058@123,INTERNET OF THINGS,IOT,20261iot0058,1
student,BOOM BABU,20261iot0059,20261iot0059@college.edu,20261iot0059@123,INTERNET OF THINGS,IOT,20261iot0059,1
student,CHANDNI SHARMA,20261iot0060,20261iot0060@college.edu,20261iot0060@123,INTERNET OF THINGS,IOT,20261iot0060,1
student,CHETAN MAHESHWARI,20261iot0061,20261iot0061@college.edu,20261iot0061@123,INTERNET OF THINGS,IOT,20261iot0061,1
student,CHETAN MAHESHWARI,20261iot0062,20261iot0062@college.edu,20261iot0062@123,INTERNET OF THINGS,IOT,20261iot0062,1
student,AKSHAY SINGH,20262iot0001,20262iot0001@college.edu,20262iot0001@123,INTERNET OF THINGS,IOT,20262iot0001,2
student,EKTA SINHA,20262iot0002,20262iot0002@college.edu,20262iot0002@123,INTERNET OF THINGS,IOT,20262iot0002,2
student,EDEN PATEL,20262iot0003,20262iot0003@college.edu,20262iot0003@123,INTERNET OF THINGS,IOT,20262iot0003,2
student,AKSHAY SINGH,20262iot0004,20262iot0004@college.edu,20262iot0004@123,INTERNET OF THINGS,IOT,20262iot0004,2
student,ANANYA GUPTA,20262iot0005,20262iot0005@college.edu,20262iot0005@123,INTERNET OF THINGS,IOT,20262iot0005,2
student,ESHA VERMA,20262iot0006,20262iot0006@college.edu,20262iot0006@123,INTERNET OF THINGS,IOT,20262iot0006,2
student,CHETAN MAHESHWARI,20262iot0007,20262iot0007@college.edu,20262iot0007@123,INTERNET OF THINGS,IOT,20262iot0007,2
student,EMRAN KHAN,20262iot0008,20262iot0008@college.edu,20262iot0008@123,INTERNET OF THINGS,IOT,20262iot0008,2
student,DARSHAN REDDY,20262iot0009,20262iot0009@college.edu,20262iot0009@123,INTERNET OF THINGS,IOT,20262iot0009,2
student,BHUVANESH VERMA,20262iot0010,20262iot0010@college.edu,20262iot0010@123,INTERNET OF THINGS,IOT,20262iot0010,2
student,EKTA SINHA,20262iot0011,20262iot0011@college.edu,20262iot0011@123,INTERNET OF THINGS,IOT,20262iot0011,2
